Customer ID,Gender,Region,Age,Product Name,Category,Unit Price,Quantity,Total Price,Shipping Fee,Shipping Status,Order Date,Age_group,Year,Month_name,Day,Delivered,AgeGroup
CUST0055,Male,East,45.0,Smartwatch,Wearables,200.0,4,800,10.62,Returned,2023-01-11,"(35, 50]",2023,January,11,False,40-49
CUST0229,Female,North,,Monitor,Electronics,300.0,1,300,5.83,Delivered,2023-02-07,Unknown,2023,February,7,True,
CUST0149,Female,Unknown,40.0,Headphones,Accessories,100.0,2,200,9.42,Returned,2023-07-14,"(35, 50]",2023,July,14,False,30-39
CUST0028,Male,East,50.0,Mouse,Accessories,30.0,5,150,6.26,Delivered,2023-04-07,"(35, 50]",2023,April,7,True,40-49
CUST0011,Male,South,54.0,Headphones,Accessories,100.0,1,100,19.25,Delivered,2023-12-18,"(50, 100]",2023,December,18,True,50-59
CUST0259,Male,West,59.0,Mouse,Accessories,30.0,2,60,18.17,In Transit,2023-11-17,"(50, 100]",2023,November,17,False,50-59
CUST0296,Female,West,50.0,Monitor,Electronics,300.0,1,300,5.94,Returned,2023-12-26,"(35, 50]",2023,December,26,False,40-49
CUST0101,Male,East,53.0,Headphones,Accessories,100.0,3,300,15.61,In Transit,2023-12-04,"(50, 100]",2023,December,4,False,50-59
CUST0288,Male,West,55.0,Laptop,Electronics,1500.0,2,3000,9.06,Delivered,2023-06-08,"(50, 100]",2023,June,8,True,50-59
CUST0206,Female,Unknown,43.0,Keyboard,Accessories,50.0,4,200,16.25,In Transit,2023-08-14,"(35, 50]",2023,August,14,False,40-49
CUST0179,Male,North,45.0,Monitor,Electronics,300.0,4,1200,7.16,In Transit,2023-11-13,"(35, 50]",2023,November,13,False,40-49
CUST0293,Male,West,32.0,Monitor,Electronics,300.0,2,600,9.52,In Transit,2023-10-17,"(25, 35]",2023,October,17,False,30-39
CUST0120,Female,North,35.0,Headphones,Accessories,100.0,4,400,12.85,Delivered,2023-07-23,"(25, 35]",2023,July,23,True,30-39
CUST0112,Male,West,33.0,Smartphone,Electronics,800.0,5,4000,5.14,Returned,2023-06-15,"(25, 35]",2023,June,15,False,30-39
CUST0218,Female,East,36.0,Mouse,Accessories,30.0,5,150,6.78,In Transit,2023-07-18,"(35, 50]",2023,July,18,False,30-39
CUST0018,Female,South,38.0,Keyboard,Accessories,50.0,5,250,12.25,In Transit,2023-05-12,"(35, 50]",2023,May,12,False,30-39
CUST0193,Male,North,64.0,Laptop,Electronics,1500.0,4,6000,9.87,Delivered,2023-02-19,"(50, 100]",2023,February,19,True,60+
CUST0088,Male,West,66.0,Laptop,Electronics,1500.0,4,6000,11.5,In Transit,2023-10-17,"(50, 100]",2023,October,17,False,60+
CUST0116,Male,South,20.0,Mouse,Accessories,30.0,3,90,16.07,Returned,2023-09-30,"(18, 25]",2023,September,30,False,<20
CUST0152,Female,West,69.0,Keyboard,Accessories,50.0,4,200,18.96,Returned,2023-05-20,"(50, 100]",2023,May,20,False,60+
CUST0290,Female,East,37.0,Smartwatch,Wearables,200.0,4,800,5.98,In Transit,2023-04-27,"(35, 50]",2023,April,27,False,30-39
CUST0293,Male,South,32.0,Monitor,Electronics,300.0,2,600,14.24,Delivered,2023-03-27,"(25, 35]",2023,March,27,True,30-39
CUST0080,Male,South,51.0,Monitor,Electronics,300.0,5,1500,11.39,Returned,2023-07-31,"(50, 100]",2023,July,31,False,50-59
CUST0134,Female,North,58.0,Keyboard,Accessories,50.0,4,200,17.65,In Transit,2023-02-11,"(50, 100]",2023,February,11,False,50-59
CUST0010,Female,East,37.0,Smartphone,Electronics,800.0,5,4000,6.67,In Transit,2023-01-04,"(35, 50]",2023,January,4,False,30-39
CUST0252,Male,South,55.0,Smartwatch,Wearables,200.0,3,600,8.26,Unknown,2023-08-30,"(50, 100]",2023,August,30,False,50-59
CUST0211,Female,West,35.0,Monitor,Electronics,300.0,5,1500,18.94,Returned,2023-03-06,"(25, 35]",2023,March,6,False,30-39
CUST0095,Female,South,60.0,Monitor,Electronics,300.0,3,900,19.78,In Transit,2023-02-26,"(50, 100]",2023,February,26,False,50-59
CUST0226,Male,North,43.0,Smartphone,Electronics,800.0,4,3200,10.65,Returned,2023-02-25,"(35, 50]",2023,February,25,False,40-49
CUST0238,Female,North,26.0,Smartwatch,Wearables,200.0,4,800,14.25,Delivered,2023-01-03,"(25, 35]",2023,January,3,True,20-29
CUST0274,Male,West,51.0,Monitor,Electronics,300.0,4,1200,6.26,Returned,2023-12-28,"(50, 100]",2023,December,28,False,50-59
CUST0225,Male,South,65.0,Keyboard,Accessories,50.0,3,150,12.69,Delivered,2023-11-18,"(50, 100]",2023,November,18,True,60+
CUST0233,Male,West,24.0,Smartwatch,Wearables,200.0,3,600,19.39,In Transit,2023-03-11,"(18, 25]",2023,March,11,False,20-29
CUST0208,Male,North,57.0,Headphones,Accessories,100.0,4,400,14.49,In Transit,2023-09-19,"(50, 100]",2023,September,19,False,50-59
CUST0006,Male,South,52.0,Smartwatch,Wearables,200.0,5,1000,13.13,In Transit,2023-05-15,"(50, 100]",2023,May,15,False,50-59
CUST0181,Male,North,59.0,Monitor,Electronics,300.0,4,1200,15.92,In Transit,2023-10-23,"(50, 100]",2023,October,23,False,50-59
CUST0126,Male,West,66.0,Smartwatch,Wearables,200.0,5,1000,12.06,Returned,2023-03-07,"(50, 100]",2023,March,7,False,60+
CUST0118,Male,East,23.0,Keyboard,Accessories,50.0,1,50,16.34,In Transit,2023-01-16,"(18, 25]",2023,January,16,False,20-29
CUST0007,Female,North,52.0,Smartwatch,Wearables,200.0,3,600,15.85,Delivered,2023-04-10,"(50, 100]",2023,April,10,True,50-59
CUST0263,Female,South,,Headphones,Accessories,100.0,3,300,19.01,In Transit,2023-09-13,Unknown,2023,September,13,False,
CUST0256,Male,East,,Laptop,Electronics,1500.0,3,4500,9.83,In Transit,2023-09-26,Unknown,2023,September,26,False,
CUST0172,Female,East,56.0,Mouse,Accessories,30.0,4,120,5.17,In Transit,2023-11-23,"(50, 100]",2023,November,23,False,50-59
CUST0114,Male,South,,Smartphone,Electronics,800.0,3,2400,15.04,In Transit,2023-08-12,Unknown,2023,August,12,False,
CUST0198,Male,West,,Smartphone,Electronics,800.0,5,4000,18.49,Delivered,2023-12-13,Unknown,2023,December,13,True,
CUST0234,Female,South,44.0,Smartwatch,Wearables,200.0,1,200,7.67,Returned,2023-07-08,"(35, 50]",2023,July,8,False,40-49
CUST0182,Female,North,19.0,Keyboard,Accessories,50.0,3,150,5.76,In Transit,2023-07-25,"(18, 25]",2023,July,25,False,<20
CUST0104,Male,Unknown,40.0,Smartwatch,Wearables,200.0,1,200,16.29,In Transit,2023-07-08,"(35, 50]",2023,July,8,False,30-39
CUST0232,Male,West,44.0,Headphones,Accessories,100.0,1,100,6.43,Returned,2023-07-28,"(35, 50]",2023,July,28,False,40-49
CUST0160,Male,West,69.0,Laptop,Electronics,1500.0,1,1500,7.32,Returned,2023-09-19,"(50, 100]",2023,September,19,False,60+
CUST0105,Female,South,27.0,Smartwatch,Wearables,200.0,2,400,9.97,Returned,2023-01-18,"(25, 35]",2023,January,18,False,20-29
CUST0065,Female,West,41.0,Smartwatch,Wearables,200.0,5,1000,12.79,In Transit,2023-01-06,"(35, 50]",2023,January,6,False,40-49
CUST0220,Female,North,,Mouse,Accessories,30.0,4,120,17.23,Returned,2023-07-09,Unknown,2023,July,9,False,
CUST0150,Male,West,63.0,Mouse,Accessories,62.19121224973304,5,150,10.81,Delivered,2023-07-01,"(50, 100]",2023,July,1,True,60+
CUST0300,Male,East,66.0,Smartwatch,Wearables,200.0,4,800,16.99,Returned,2023-10-15,"(50, 100]",2023,October,15,False,60+
CUST0066,Female,North,37.0,Monitor,Electronics,300.0,3,900,17.15,In Transit,2024-01-03,"(35, 50]",2024,January,3,False,30-39
CUST0255,Male,South,39.0,Laptop,Electronics,1500.0,2,3000,11.24,Returned,2023-11-16,"(35, 50]",2023,November,16,False,30-39
CUST0154,Female,North,31.0,Monitor,Electronics,300.0,2,600,5.84,In Transit,2023-08-19,"(25, 35]",2023,August,19,False,30-39
CUST0112,Female,West,33.0,Smartphone,Electronics,800.0,2,1600,7.61,Returned,2023-12-08,"(25, 35]",2023,December,8,False,30-39
CUST0130,Male,East,68.0,Headphones,Accessories,100.0,4,400,14.97,Returned,2023-12-09,"(50, 100]",2023,December,9,False,60+
CUST0061,Female,South,35.0,Monitor,Electronics,300.0,1,300,15.16,Returned,2023-10-25,"(25, 35]",2023,October,25,False,30-39
CUST0046,Male,East,22.0,Laptop,Electronics,1500.0,2,3000,15.58,Delivered,2023-12-16,"(18, 25]",2023,December,16,True,20-29
CUST0200,Female,North,68.0,Laptop,Electronics,1500.0,1,1500,5.57,Delivered,2023-08-06,"(50, 100]",2023,August,6,True,60+
CUST0001,Male,East,38.0,Laptop,Electronics,1500.0,4,6000,11.28,Returned,2023-04-26,"(35, 50]",2023,April,26,False,30-39
CUST0101,Female,West,53.0,Smartphone,Electronics,800.0,4,3200,14.35,Delivered,2023-06-27,"(50, 100]",2023,June,27,True,50-59
CUST0113,Female,West,38.0,Keyboard,Accessories,50.0,4,200,19.17,Returned,2023-01-26,"(35, 50]",2023,January,26,False,30-39
CUST0076,Male,South,26.0,Mouse,Accessories,30.0,1,30,10.22,Delivered,2023-10-26,"(25, 35]",2023,October,26,True,20-29
CUST0120,Male,North,35.0,Keyboard,Accessories,50.0,3,150,12.89,In Transit,2023-01-30,"(25, 35]",2023,January,30,False,30-39
CUST0265,Female,North,38.0,Keyboard,Accessories,50.0,4,200,7.52,In Transit,2023-05-29,"(35, 50]",2023,May,29,False,30-39
CUST0214,Female,South,45.0,Monitor,Electronics,300.0,2,600,9.09,In Transit,2023-10-02,"(35, 50]",2023,October,2,False,40-49
CUST0058,Male,North,42.0,Monitor,Electronics,300.0,4,1200,5.56,In Transit,2023-06-06,"(35, 50]",2023,June,6,False,40-49
CUST0288,Male,North,,Smartwatch,Wearables,200.0,2,400,19.66,Returned,2023-01-31,Unknown,2023,January,31,False,
CUST0210,Male,South,30.0,Monitor,Electronics,300.0,1,300,11.26,Returned,2023-12-31,"(25, 35]",2023,December,31,False,20-29
CUST0116,Male,South,20.0,Mouse,Accessories,30.0,1,30,5.41,In Transit,2023-01-05,"(18, 25]",2023,January,5,False,<20
CUST0059,Female,South,18.0,Laptop,Electronics,1500.0,2,3000,10.13,Delivered,2023-06-10,Unknown,2023,June,10,True,<20
CUST0239,Female,South,35.0,Smartphone,Electronics,800.0,4,3200,7.74,Delivered,2023-05-26,"(25, 35]",2023,May,26,True,30-39
CUST0099,Male,West,,Smartwatch,Wearables,200.0,1,200,8.28,In Transit,2023-10-06,Unknown,2023,October,6,False,
CUST0018,Female,South,38.0,Monitor,Electronics,300.0,2,600,17.38,Delivered,2023-04-16,"(35, 50]",2023,April,16,True,30-39
CUST0028,Male,West,50.0,Keyboard,Accessories,50.0,4,200,11.39,Delivered,2023-01-17,"(35, 50]",2023,January,17,True,40-49
CUST0159,Male,South,18.0,Laptop,Electronics,1500.0,3,4500,18.83,In Transit,2023-03-22,Unknown,2023,March,22,False,<20
CUST0053,Female,South,25.0,Smartwatch,Wearables,200.0,1,200,6.96,Returned,2023-11-20,"(18, 25]",2023,November,20,False,20-29
CUST0015,Male,North,58.0,Laptop,Electronics,1500.0,5,7500,6.21,Unknown,2023-07-21,"(50, 100]",2023,July,21,False,50-59
CUST0045,Male,East,21.0,Headphones,Accessories,100.0,4,400,18.3,Delivered,2023-07-26,"(18, 25]",2023,July,26,True,20-29
CUST0156,Male,West,57.0,Laptop,Electronics,1500.0,5,7500,7.57,Returned,2023-05-18,"(50, 100]",2023,May,18,False,50-59
CUST0238,Male,East,26.0,Monitor,Electronics,621.9121224973303,2,600,7.02,In Transit,2024-01-03,"(25, 35]",2024,January,3,False,20-29
CUST0116,Male,West,20.0,Monitor,Electronics,300.0,2,600,11.06,Unknown,2023-08-12,"(18, 25]",2023,August,12,False,<20
CUST0239,Female,East,35.0,Mouse,Accessories,30.0,5,150,13.08,Delivered,2023-08-16,"(25, 35]",2023,August,16,True,30-39
CUST0268,Female,South,21.0,Mouse,Accessories,30.0,3,90,10.49,Delivered,2023-08-11,"(18, 25]",2023,August,11,True,20-29
CUST0086,Male,West,26.0,Monitor,Electronics,300.0,2,600,12.94,Unknown,2023-01-02,"(25, 35]",2023,January,2,False,20-29
CUST0087,Female,North,49.0,Laptop,Electronics,1500.0,2,3000,11.24,In Transit,2023-07-28,"(35, 50]",2023,July,28,False,40-49
CUST0077,Female,North,,Monitor,Electronics,621.9121224973303,3,900,14.86,In Transit,2023-04-27,Unknown,2023,April,27,False,
CUST0122,Male,East,68.0,Keyboard,Accessories,50.0,2,100,11.09,Unknown,2023-08-16,"(50, 100]",2023,August,16,False,60+
CUST0242,Male,South,58.0,Smartwatch,Wearables,200.0,5,1000,10.84,In Transit,2023-10-22,"(50, 100]",2023,October,22,False,50-59
CUST0079,Female,North,26.0,Laptop,Electronics,1500.0,4,6000,5.57,In Transit,2023-08-24,"(25, 35]",2023,August,24,False,20-29
CUST0216,Male,East,53.0,Mouse,Accessories,30.0,2,60,8.58,Returned,2023-10-27,"(50, 100]",2023,October,27,False,50-59
CUST0016,Female,West,,Keyboard,Accessories,50.0,3,150,10.05,In Transit,2023-11-26,Unknown,2023,November,26,False,
CUST0196,Male,South,37.0,Smartwatch,Wearables,200.0,2,400,18.38,Delivered,2023-02-17,"(35, 50]",2023,February,17,True,30-39
CUST0148,Male,South,67.0,Monitor,Electronics,300.0,3,900,19.76,Delivered,2023-11-09,"(50, 100]",2023,November,9,True,60+
CUST0295,Female,West,26.0,Mouse,Accessories,30.0,1,30,13.87,In Transit,2023-06-10,"(25, 35]",2023,June,10,False,20-29
CUST0048,Male,East,34.0,Smartwatch,Wearables,200.0,3,600,16.93,In Transit,2023-04-13,"(25, 35]",2023,April,13,False,30-39
CUST0115,Female,South,53.0,Mouse,Accessories,30.0,3,90,6.18,Delivered,2023-04-25,"(50, 100]",2023,April,25,True,50-59
CUST0264,Female,East,,Smartphone,Electronics,800.0,4,3200,17.44,Delivered,2023-03-03,Unknown,2023,March,3,True,
CUST0216,Male,South,53.0,Monitor,Electronics,300.0,3,900,12.14,Returned,2023-03-14,"(50, 100]",2023,March,14,False,50-59
CUST0029,Male,South,66.0,Monitor,Electronics,300.0,1,300,17.09,In Transit,2023-04-03,"(50, 100]",2023,April,3,False,60+
CUST0180,Male,South,68.0,Keyboard,Accessories,50.0,1,50,11.23,Delivered,2023-04-02,"(50, 100]",2023,April,2,True,60+
CUST0184,Female,East,54.0,Smartphone,Electronics,800.0,5,4000,5.41,Returned,2023-07-08,"(50, 100]",2023,July,8,False,50-59
CUST0290,Male,Unknown,37.0,Headphones,Accessories,100.0,5,500,6.55,Returned,2023-04-20,"(35, 50]",2023,April,20,False,30-39
CUST0228,Female,East,25.0,Smartwatch,Wearables,200.0,2,400,6.46,In Transit,2023-10-19,"(18, 25]",2023,October,19,False,20-29
CUST0243,Male,West,58.0,Monitor,Electronics,300.0,4,1200,14.16,Unknown,2023-05-14,"(50, 100]",2023,May,14,False,50-59
CUST0242,Female,North,58.0,Smartwatch,Wearables,200.0,3,600,14.74,Returned,2023-09-29,"(50, 100]",2023,September,29,False,50-59
CUST0142,Male,South,32.0,Laptop,Electronics,1500.0,1,1500,6.92,In Transit,2023-12-26,"(25, 35]",2023,December,26,False,30-39
CUST0131,Male,East,67.0,Mouse,Accessories,30.0,1,30,13.84,Delivered,2023-06-08,"(50, 100]",2023,June,8,True,60+
CUST0126,Male,North,66.0,Keyboard,Accessories,50.0,4,200,10.69,Delivered,2023-06-03,"(50, 100]",2023,June,3,True,60+
CUST0265,Male,West,38.0,Headphones,Accessories,100.0,3,300,8.2,Returned,2023-11-30,"(35, 50]",2023,November,30,False,30-39
CUST0003,Male,North,63.0,Mouse,Accessories,30.0,3,90,9.04,Delivered,2023-02-14,"(50, 100]",2023,February,14,True,60+
CUST0212,Male,West,62.0,Keyboard,Accessories,50.0,2,100,8.68,In Transit,2023-07-02,"(50, 100]",2023,July,2,False,60+
CUST0106,Female,West,50.0,Smartphone,Electronics,800.0,1,800,7.34,In Transit,2023-06-13,"(35, 50]",2023,June,13,False,40-49
CUST0118,Male,West,23.0,Monitor,Electronics,300.0,4,1200,11.76,Returned,2023-03-28,"(18, 25]",2023,March,28,False,20-29
CUST0126,Male,East,66.0,Headphones,Accessories,100.0,5,500,5.4,Returned,2023-12-24,"(50, 100]",2023,December,24,False,60+
CUST0292,Male,South,21.0,Mouse,Accessories,30.0,4,120,13.68,Delivered,2023-05-24,"(18, 25]",2023,May,24,True,20-29
CUST0291,Female,South,49.0,Monitor,Electronics,300.0,3,900,15.81,In Transit,2023-05-21,"(35, 50]",2023,May,21,False,40-49
CUST0085,Female,North,18.0,Keyboard,Accessories,50.0,5,250,16.0,Delivered,2023-01-05,Unknown,2023,January,5,True,<20
CUST0166,Female,West,29.0,Mouse,Accessories,30.0,4,120,11.36,Returned,2023-11-19,"(25, 35]",2023,November,19,False,20-29
CUST0040,Female,East,,Keyboard,Accessories,50.0,5,250,10.46,Returned,2023-08-02,Unknown,2023,August,2,False,
CUST0295,Male,North,,Monitor,Electronics,300.0,1,300,9.06,Returned,2023-06-16,Unknown,2023,June,16,False,
CUST0059,Female,South,18.0,Mouse,Accessories,30.0,3,90,8.3,Unknown,2023-02-06,Unknown,2023,February,6,False,<20
CUST0281,Female,East,44.0,Headphones,Accessories,100.0,3,300,13.94,In Transit,2023-09-28,"(35, 50]",2023,September,28,False,40-49
CUST0019,Male,South,69.0,Smartphone,Electronics,800.0,4,3200,19.42,Delivered,2023-11-07,"(50, 100]",2023,November,7,True,60+
CUST0004,Male,North,65.0,Keyboard,Accessories,50.0,5,250,5.92,Returned,2023-04-04,"(50, 100]",2023,April,4,False,60+
CUST0279,Female,West,59.0,Smartphone,Electronics,800.0,5,4000,15.22,Delivered,2023-11-24,"(50, 100]",2023,November,24,True,50-59
CUST0069,Female,East,66.0,Headphones,Accessories,100.0,2,200,8.65,In Transit,2023-09-19,"(50, 100]",2023,September,19,False,60+
CUST0004,Male,North,65.0,Monitor,Electronics,300.0,3,900,9.31,In Transit,2023-02-14,"(50, 100]",2023,February,14,False,60+
CUST0060,Male,South,41.0,Keyboard,Accessories,50.0,3,150,5.55,Delivered,2023-03-13,"(35, 50]",2023,March,13,True,40-49
CUST0154,Male,North,31.0,Mouse,Accessories,30.0,1,30,9.26,Returned,2023-08-24,"(25, 35]",2023,August,24,False,30-39
CUST0259,Male,East,59.0,Monitor,Electronics,300.0,3,900,19.36,Delivered,2023-05-01,"(50, 100]",2023,May,1,True,50-59
CUST0203,Female,East,,Laptop,Electronics,1500.0,5,7500,16.44,In Transit,2023-09-23,Unknown,2023,September,23,False,
CUST0241,Female,West,27.0,Smartphone,Electronics,800.0,4,3200,13.94,In Transit,2023-02-03,"(25, 35]",2023,February,3,False,20-29
CUST0004,Female,West,65.0,Smartphone,Electronics,800.0,5,4000,15.8,Returned,2023-12-29,"(50, 100]",2023,December,29,False,60+
CUST0031,Male,West,67.0,Smartphone,Electronics,800.0,3,2400,7.05,In Transit,2023-12-14,"(50, 100]",2023,December,14,False,60+
CUST0144,Male,West,54.0,Mouse,Accessories,30.0,4,120,14.5,Delivered,2023-02-13,"(50, 100]",2023,February,13,True,50-59
CUST0031,Female,East,67.0,Mouse,Accessories,30.0,2,60,12.54,Unknown,2023-03-26,"(50, 100]",2023,March,26,False,60+
CUST0218,Male,East,36.0,Smartphone,Electronics,800.0,2,1600,16.62,In Transit,2023-08-03,"(35, 50]",2023,August,3,False,30-39
CUST0234,Male,South,44.0,Laptop,Electronics,1500.0,5,7500,18.67,Returned,2023-09-12,"(35, 50]",2023,September,12,False,40-49
CUST0050,Female,West,40.0,Laptop,Electronics,1500.0,1,1500,13.51,Delivered,2023-07-21,"(35, 50]",2023,July,21,True,30-39
CUST0140,Male,South,50.0,Mouse,Accessories,30.0,3,90,12.43,Delivered,2023-01-05,"(35, 50]",2023,January,5,True,40-49
CUST0044,Male,South,30.0,Smartwatch,Wearables,200.0,4,800,13.9,Returned,2023-06-28,"(25, 35]",2023,June,28,False,20-29
CUST0202,Male,South,56.0,Smartwatch,Wearables,200.0,3,600,19.03,In Transit,2024-01-03,"(50, 100]",2024,January,3,False,50-59
CUST0093,Female,North,66.0,Monitor,Electronics,300.0,5,1500,18.92,Delivered,2023-05-03,"(50, 100]",2023,May,3,True,60+
CUST0258,Female,West,39.0,Monitor,Electronics,300.0,1,300,9.04,Delivered,2023-07-23,"(35, 50]",2023,July,23,True,30-39
CUST0133,Female,East,47.0,Smartwatch,Wearables,200.0,1,200,12.27,In Transit,2023-12-13,"(35, 50]",2023,December,13,False,40-49
CUST0271,Male,South,46.0,Keyboard,Accessories,50.0,5,250,19.63,In Transit,2023-05-22,"(35, 50]",2023,May,22,False,40-49
CUST0121,Female,North,66.0,Keyboard,Accessories,50.0,3,150,10.21,Returned,2023-12-12,"(50, 100]",2023,December,12,False,60+
CUST0028,Male,East,50.0,Monitor,Electronics,300.0,4,1200,14.64,In Transit,2023-01-28,"(35, 50]",2023,January,28,False,40-49
CUST0125,Male,East,,Smartwatch,Wearables,200.0,3,600,6.36,Returned,2023-11-28,Unknown,2023,November,28,False,
CUST0137,Female,East,19.0,Monitor,Electronics,300.0,3,900,9.79,Delivered,2023-12-02,"(18, 25]",2023,December,2,True,<20
CUST0240,Male,West,39.0,Keyboard,Accessories,50.0,1,50,6.14,Delivered,2023-05-29,"(35, 50]",2023,May,29,True,30-39
CUST0268,Male,East,21.0,Monitor,Electronics,300.0,4,1200,10.03,In Transit,2023-05-16,"(18, 25]",2023,May,16,False,20-29
CUST0066,Female,South,37.0,Headphones,Accessories,100.0,3,300,9.91,In Transit,2023-08-01,"(35, 50]",2023,August,1,False,30-39
CUST0068,Male,South,64.0,Mouse,Accessories,30.0,1,30,19.22,In Transit,2023-07-31,"(50, 100]",2023,July,31,False,60+
CUST0221,Male,North,,Keyboard,Accessories,50.0,3,150,10.81,In Transit,2023-07-11,Unknown,2023,July,11,False,
CUST0266,Male,North,29.0,Laptop,Electronics,1500.0,2,3000,16.23,Delivered,2023-01-26,"(25, 35]",2023,January,26,True,20-29
CUST0129,Male,South,,Smartphone,Electronics,800.0,5,4000,15.97,Delivered,2023-11-14,Unknown,2023,November,14,True,
CUST0113,Male,South,38.0,Monitor,Electronics,300.0,5,1500,19.39,Returned,2023-02-26,"(35, 50]",2023,February,26,False,30-39
CUST0240,Male,West,39.0,Smartphone,Electronics,800.0,3,2400,9.92,In Transit,2023-07-26,"(35, 50]",2023,July,26,False,30-39
CUST0003,Male,South,63.0,Smartwatch,Wearables,200.0,4,800,10.23,In Transit,2023-06-07,"(50, 100]",2023,June,7,False,60+
CUST0272,Female,South,52.0,Smartphone,Electronics,800.0,1,800,10.65,Delivered,2023-05-29,"(50, 100]",2023,May,29,True,50-59
CUST0276,Male,South,66.0,Monitor,Electronics,300.0,5,1500,8.06,Delivered,2023-06-11,"(50, 100]",2023,June,11,True,60+
CUST0209,Male,North,63.0,Keyboard,Accessories,50.0,5,250,5.88,Delivered,2023-02-12,"(50, 100]",2023,February,12,True,60+
CUST0014,Male,South,20.0,Monitor,Electronics,300.0,1,300,7.32,Returned,2023-12-18,"(18, 25]",2023,December,18,False,<20
CUST0186,Male,South,55.0,Smartphone,Electronics,800.0,1,800,18.74,Returned,2023-07-17,"(50, 100]",2023,July,17,False,50-59
CUST0198,Male,East,56.0,Laptop,Electronics,1500.0,2,3000,19.05,Returned,2023-05-20,"(50, 100]",2023,May,20,False,50-59
CUST0043,Male,North,22.0,Keyboard,Accessories,50.0,4,200,11.99,Delivered,2023-01-04,"(18, 25]",2023,January,4,True,20-29
CUST0071,Male,East,46.0,Monitor,Electronics,300.0,1,300,6.17,In Transit,2023-12-10,"(35, 50]",2023,December,10,False,40-49
CUST0131,Female,East,67.0,Smartphone,Electronics,800.0,3,2400,7.3,In Transit,2023-11-17,"(50, 100]",2023,November,17,False,60+
CUST0131,Female,North,67.0,Laptop,Electronics,3109.560612486652,4,6000,18.27,Unknown,2023-08-26,"(50, 100]",2023,August,26,False,60+
CUST0232,Female,Unknown,44.0,Laptop,Electronics,1500.0,1,1500,12.37,In Transit,2023-02-10,"(35, 50]",2023,February,10,False,40-49
CUST0109,Male,South,57.0,Smartwatch,Wearables,200.0,3,600,5.88,Delivered,2023-01-10,"(50, 100]",2023,January,10,True,50-59
CUST0189,Male,North,38.0,Keyboard,Accessories,50.0,5,250,12.92,Returned,2023-07-19,"(35, 50]",2023,July,19,False,30-39
CUST0299,Female,South,58.0,Mouse,Accessories,30.0,2,60,9.71,Returned,2023-03-27,"(50, 100]",2023,March,27,False,50-59
CUST0270,Male,Unknown,64.0,Smartwatch,Wearables,200.0,5,1000,19.0,Returned,2023-08-20,"(50, 100]",2023,August,20,False,60+
CUST0031,Male,West,67.0,Mouse,Accessories,30.0,3,90,7.63,Delivered,2023-07-22,"(50, 100]",2023,July,22,True,60+
CUST0240,Male,West,39.0,Mouse,Accessories,30.0,5,150,5.6,Returned,2023-10-10,"(35, 50]",2023,October,10,False,30-39
CUST0176,Male,West,51.0,Keyboard,Accessories,50.0,4,200,19.42,In Transit,2023-05-30,"(50, 100]",2023,May,30,False,50-59
CUST0252,Female,East,55.0,Smartwatch,Wearables,200.0,5,1000,13.29,Delivered,2023-10-16,"(50, 100]",2023,October,16,True,50-59
CUST0225,Female,East,,Mouse,Accessories,30.0,3,90,15.46,In Transit,2023-05-04,Unknown,2023,May,4,False,
CUST0238,Male,West,26.0,Mouse,Accessories,30.0,2,60,16.34,Returned,2023-11-02,"(25, 35]",2023,November,2,False,20-29
CUST0276,Female,North,66.0,Headphones,Accessories,100.0,4,400,7.41,Delivered,2023-01-09,"(50, 100]",2023,January,9,True,60+
CUST0255,Female,West,39.0,Monitor,Electronics,300.0,1,300,13.28,Delivered,2023-02-20,"(35, 50]",2023,February,20,True,30-39
CUST0133,Male,East,47.0,Smartphone,Electronics,800.0,4,3200,8.88,In Transit,2023-07-31,"(35, 50]",2023,July,31,False,40-49
CUST0097,Male,East,34.0,Smartwatch,Wearables,200.0,3,600,5.87,Returned,2023-06-25,"(25, 35]",2023,June,25,False,30-39
CUST0239,Male,Unknown,35.0,Headphones,Accessories,100.0,4,400,11.97,In Transit,2023-03-15,"(25, 35]",2023,March,15,False,30-39
CUST0226,Male,West,43.0,Headphones,Accessories,100.0,2,200,15.85,Returned,2023-10-08,"(35, 50]",2023,October,8,False,40-49
CUST0068,Female,North,64.0,Keyboard,Accessories,50.0,5,250,13.3,Returned,2023-07-02,"(50, 100]",2023,July,2,False,60+
CUST0149,Female,East,40.0,Monitor,Electronics,300.0,4,1200,17.21,In Transit,2023-07-30,"(35, 50]",2023,July,30,False,30-39
CUST0257,Female,Unknown,54.0,Mouse,Accessories,30.0,2,60,19.03,In Transit,2023-01-11,"(50, 100]",2023,January,11,False,50-59
CUST0299,Female,North,58.0,Smartwatch,Wearables,200.0,4,800,9.43,Returned,2023-08-03,"(50, 100]",2023,August,3,False,50-59
CUST0123,Male,North,52.0,Smartwatch,Wearables,200.0,2,400,5.97,In Transit,2023-09-25,"(50, 100]",2023,September,25,False,50-59
CUST0231,Female,North,,Laptop,Electronics,1500.0,5,7500,5.11,Returned,2023-11-30,Unknown,2023,November,30,False,
CUST0217,Male,South,18.0,Mouse,Accessories,30.0,3,90,11.7,Unknown,2023-10-20,Unknown,2023,October,20,False,<20
CUST0142,Male,East,32.0,Headphones,Accessories,100.0,5,500,12.38,Returned,2023-01-01,"(25, 35]",2023,January,1,False,30-39
